run_date,target_date,lead,tmedmin,tmedmax,t50max_lo,t50max_hi,t50min_lo,t50min_hi,t100max_lo,t100max_hi,t100min_lo,t100min_hi,pr,rd,rl,rh,obs_tmax,obs_tmin,obs_precip,clim_tmax,clim_tmin,clim_precip,clim_prain,err_fc_tmax,err_fc_tmin,err_cl_tmax,err_cl_tmin,in_t50max,in_t100max,in_t50min,in_t100min,fc_precip,in_precip_range,obs_rain,fc_rain,clim_rain,err_fc_precip,err_cl_precip
2016-03-06,2016-03-06,0,0.2,2.3,2.3,2.3,-0.2,0.2,2.0,2.7,-0.8,0.8,1,,1.0,1.2,0.8,-0.4,0.0,-0.2499999999999999,-4.914285714285715,0.4785714285714286,0.238095238095238,1.4999999999999998,0.6000000000000001,-1.0499999999999998,-4.514285714285714,False,False,False,True,1.1,False,False,True,False,1.1,0.4785714285714286
2016-03-06,2016-03-07,1,0.0,3.7,3.3,3.7,-0.3,0.3,2.7,4.3,-0.7,1.0,1,,3.6,5.3,1.8,-0.2,3.6,0.0904761904761905,-4.621428571428572,0.6833333333333333,0.2619047619047619,1.9000000000000001,0.2,-1.7095238095238094,-4.421428571428572,False,False,True,True,4.45,True,True,True,False,0.8500000000000001,-2.916666666666667
2016-03-06,2016-03-08,2,-0.3,4.3,3.7,4.7,-2.2,0.7,2.7,5.8,-4.0,2.3,2,,0.0,4.9,1.7,-0.2,0.6,0.3904761904761904,-4.497619047619048,0.7642857142857143,0.3095238095238095,2.5999999999999996,-0.09999999999999998,-1.3095238095238095,-4.2976190476190474,False,False,True,True,2.45,True,True,True,False,1.85,0.16428571428571437
2016-03-06,2016-03-09,3,-1.3,4.0,3.3,4.7,-3.6,0.3,2.0,5.8,-6.7,1.3,2,,0.7,6.3,1.4,-0.5,1.8,0.7785714285714287,-4.254761904761905,0.6547619047619048,0.2857142857142857,2.6,-0.8,-0.6214285714285712,-3.7547619047619047,False,False,True,True,3.5,True,True,True,False,1.7,-1.1452380952380952
2016-03-06,2016-03-10,4,-2.6,3.3,3.0,3.7,-4.6,-0.3,1.5,5.0,-10.1,2.8,2,,0.0,2.0,0.3,-1.3,0.0,1.1523809523809525,-4.016666666666668,0.6785714285714285,0.3095238095238095,3.0,-1.3,0.8523809523809525,-2.7166666666666686,False,False,True,True,1.0,True,False,True,False,1.0,0.6785714285714285
2016-03-06,2016-03-11,5,-3.0,3.2,2.5,3.8,-7.0,-0.8,0.7,5.0,-10.8,1.2,2,,1.0,3.0,-0.1,-2.4,0.0,1.0095238095238095,-4.0547619047619055,0.8309523809523809,0.2857142857142857,3.3000000000000003,-0.6000000000000001,1.1095238095238096,-1.6547619047619055,False,False,True,True,2.0,False,False,True,False,2.0,0.8309523809523809
2016-03-06,2016-03-12,6,-0.2,3.7,3.0,4.3,-1.2,0.5,2.0,7.3,-8.0,2.2,2,,1.1,4.5,2.0,-3.3,0.0,0.9261904761904765,-4.533333333333333,0.8500000000000001,0.3095238095238095,1.7000000000000002,3.0999999999999996,-1.0738095238095235,-1.2333333333333334,False,True,False,True,2.8,False,False,True,False,2.8,0.8500000000000001
2016-03-06,2016-03-13,7,-0.8,4.0,3.3,4.7,-3.5,0.0,0.7,7.8,-12.3,1.7,3,,0.0,3.2,1.0,-4.4,0.0,0.5690476190476191,-5.126190476190477,0.7357142857142858,0.238095238095238,3.0,3.6000000000000005,-0.43095238095238086,-0.7261904761904763,False,True,False,True,1.6,True,False,True,False,1.6,0.7357142857142858
2016-03-06,2016-03-14,8,-2.0,4.0,3.0,5.0,-4.0,0.2,0.7,7.8,-14.1,1.7,3,,0.0,2.6,4.1,-1.1,0.1,0.2452380952380951,-5.780952380952381,0.5214285714285715,0.2142857142857142,-0.09999999999999964,-0.8999999999999999,-3.8547619047619044,-4.68095238095238,True,True,True,True,1.3,True,False,True,False,1.2,0.4214285714285715
2016-03-06,2016-03-15,9,-2.0,2.7,0.7,4.0,-4.8,0.0,-4.3,9.5,-10.0,2.7,3,,0.0,1.2,2.7,-0.5,0.0,0.0476190476190477,-5.857142857142857,0.6857142857142856,0.2142857142857142,0.0,-1.5,-2.6523809523809523,-5.357142857142857,True,True,True,True,0.6,True,False,True,False,0.6,0.6857142857142856
2016-03-06,2016-03-16,10,-3.7,2.7,0.3,4.3,-6.3,-1.7,-4.5,7.7,-11.8,1.3,3,,0.0,2.0,5.8,-0.1,0.0,-0.0976190476190475,-5.869047619047619,0.9571428571428572,0.2857142857142857,-3.0999999999999996,-3.6,-5.897619047619047,-5.769047619047619,False,True,False,True,1.0,True,False,True,False,1.0,0.9571428571428572
2016-03-06,2016-03-17,11,-4.7,2.3,-0.7,4.2,-7.7,-2.2,-5.5,7.0,-13.0,1.0,3,,0.0,1.8,5.0,0.3,0.0,-0.1166666666666667,-5.716666666666667,1.0833333333333333,0.3571428571428571,-2.7,-5.0,-5.116666666666667,-6.016666666666667,False,True,False,True,0.9,True,False,True,False,0.9,1.0833333333333333
2016-03-06,2016-03-18,12,-4.3,2.7,0.3,4.5,-7.7,-2.3,-5.0,6.7,-12.0,1.3,3,,0.0,2.2,0.8,-5.7,2.1,0.1880952380952381,-5.4833333333333325,0.95,0.4047619047619047,1.9000000000000001,1.4000000000000004,-0.611904761904762,0.21666666666666767,True,True,True,True,1.1,True,True,True,False,-1.0,-1.1500000000000001
2016-03-06,2016-03-19,13,-3.3,4.0,1.3,5.3,-6.3,-1.0,-3.0,8.7,-13.0,1.5,3,,0.5,3.5,-1.0,-7.7,0.0,0.6071428571428571,-4.719047619047618,1.0714285714285714,0.5,5.0,4.4,1.6071428571428572,2.980952380952382,False,True,False,True,2.0,False,False,True,False,2.0,1.0714285714285714
2016-03-06,2016-03-20,14,-4.5,-0.9,-3.5,1.3,-8.0,-2.5,-6.5,4.8,-11.5,2.0,3,,0.5,2.3,0.2,-7.4,0.1,1.2690476190476192,-3.926190476190477,1.0738095238095238,0.5,-1.1,2.9000000000000004,1.0690476190476192,3.4738095238095235,True,True,True,True,1.4,False,False,True,False,1.2999999999999998,0.9738095238095238
2016-03-13,2016-03-13,0,-4.3,3.0,3.0,3.3,-5.0,-4.0,2.5,4.3,-6.3,-3.0,1,,0.0,0.3,1.0,-4.4,0.0,0.5690476190476191,-5.126190476190477,0.7357142857142858,0.238095238095238,2.0,0.10000000000000053,-0.43095238095238086,-0.7261904761904763,False,False,True,True,0.15,True,False,False,False,0.15,0.7357142857142858
2016-03-13,2016-03-14,1,-1.3,6.7,6.7,6.7,-1.7,-1.0,6.2,7.2,-4.0,0.0,1,,0.0,0.1,4.1,-1.1,0.1,0.2452380952380951,-5.780952380952381,0.5214285714285715,0.2142857142857142,2.6000000000000005,-0.19999999999999996,-3.8547619047619044,-4.68095238095238,False,False,True,True,0.05,True,False,False,False,-0.05,0.4214285714285715
2016-03-13,2016-03-15,2,-3.5,5.0,4.5,5.3,-5.3,-2.8,3.5,6.0,-7.2,1.0,1,,0.0,0.0,2.7,-0.5,0.0,0.0476190476190477,-5.857142857142857,0.6857142857142856,0.2142857142857142,2.3,-3.0,-2.6523809523809523,-5.357142857142857,False,False,False,True,0.0,True,False,False,False,0.0,0.6857142857142856
2016-03-13,2016-03-16,3,0.0,8.2,7.8,8.8,-0.5,0.3,6.5,9.6,-2.3,1.3,2,,0.0,0.0,5.8,-0.1,0.0,-0.0976190476190475,-5.869047619047619,0.9571428571428572,0.2857142857142857,2.3999999999999995,0.1,-5.897619047619047,-5.769047619047619,False,False,True,True,0.0,True,False,False,False,0.0,0.9571428571428572
2016-03-13,2016-03-17,4,-1.0,7.8,6.8,8.2,-3.2,-0.3,4.2,9.2,-6.5,0.7,2,,0.0,0.4,5.0,0.3,0.0,-0.1166666666666667,-5.716666666666667,1.0833333333333333,0.3571428571428571,2.8,-1.3,-5.116666666666667,-6.016666666666667,False,True,False,True,0.2,True,False,False,False,0.2,1.0833333333333333
2016-03-13,2016-03-18,5,-5.0,3.5,2.5,5.2,-6.3,-4.0,-1.8,8.6,-8.7,0.2,3,,0.0,1.2,0.8,-5.7,2.1,0.1880952380952381,-5.4833333333333325,0.95,0.4047619047619047,2.7,0.7000000000000002,-0.611904761904762,0.21666666666666767,False,True,True,True,0.6,False,True,True,False,-1.5,-1.1500000000000001
2016-03-13,2016-03-19,6,-6.8,1.6,1.0,2.5,-8.2,-6.0,-1.8,6.8,-12.6,-3.2,3,,0.0,0.8,-1.0,-7.7,0.0,0.6071428571428571,-4.719047619047618,1.0714285714285714,0.5,2.6,0.9000000000000004,1.6071428571428572,2.980952380952382,False,True,True,True,0.4,True,False,True,False,0.4,1.0714285714285714
2016-03-13,2016-03-20,7,-8.4,2.5,1.8,3.3,-9.5,-5.9,0.2,9.6,-13.0,1.8,3,,0.0,3.1,0.2,-7.4,0.1,1.2690476190476192,-3.926190476190477,1.0738095238095238,0.5,2.3,-1.0,1.0690476190476192,3.4738095238095235,False,True,True,True,1.55,True,False,True,False,1.45,0.9738095238095238
2016-03-13,2016-03-21,8,-4.5,3.8,2.2,5.3,-7.8,-2.0,-1.0,11.2,-15.0,0.2,3,,0.7,4.2,0.5,-6.1,1.8,1.4952380952380953,-3.538095238095239,1.061904761904762,0.5238095238095238,3.3,1.5999999999999996,0.9952380952380953,2.561904761904761,False,True,True,True,2.45,True,True,True,True,0.6500000000000001,-0.7380952380952381
2016-03-13,2016-03-22,9,-4.3,3.0,1.0,5.7,-7.3,-1.3,0.0,10.3,-14.0,1.5,3,,0.0,1.5,-0.9,-9.0,0.0,1.6428571428571428,-3.495238095238096,1.0261904761904763,0.5238095238095238,3.9,4.7,2.5428571428571427,5.504761904761904,False,False,False,True,0.75,True,False,True,True,0.75,1.0261904761904763
2016-03-13,2016-03-23,10,-5.0,4.0,2.2,6.0,-7.8,-1.7,1.0,9.8,-12.7,2.0,3,,0.6,4.2,0.2,-6.1,0.0,1.973809523809524,-3.5047619047619043,0.8595238095238096,0.4761904761904761,3.8,1.0999999999999996,1.773809523809524,2.5952380952380953,False,False,True,True,2.4,False,False,True,False,2.4,0.8595238095238096
2016-03-13,2016-03-24,11,-2.5,5.0,3.3,6.0,-5.8,-0.5,1.0,9.0,-12.2,2.0,3,,0.6,5.4,1.2,-3.4,0.0,2.3238095238095244,-3.157142857142857,0.9904761904761904,0.4761904761904761,3.8,0.8999999999999999,1.1238095238095245,0.24285714285714288,False,True,True,True,3.0,False,False,True,False,3.0,0.9904761904761904
2016-03-13,2016-03-25,12,-2.8,5.0,3.7,6.3,-4.5,-0.8,1.5,9.7,-12.2,1.4,3,,0.7,4.6,2.1,-0.4,0.8,2.521428571428572,-2.845238095238096,1.0333333333333332,0.5,2.9,-2.4,0.4214285714285717,-2.445238095238096,False,True,False,True,2.65,True,True,True,False,1.8499999999999999,0.23333333333333317
2016-03-13,2016-03-26,13,-4.0,5.5,3.8,6.5,-6.0,-1.3,1.2,8.8,-8.7,1.3,3,,0.0,2.9,3.4,0.2,0.0,2.595238095238095,-2.778571428571428,1.3714285714285714,0.4761904761904761,2.1,-4.2,-0.804761904761905,-2.978571428571428,False,True,False,True,1.45,True,False,True,False,1.45,1.3714285714285714
2016-03-13,2016-03-27,14,-1.7,1.0,-1.0,2.0,-3.3,-0.3,-3.0,7.5,-6.0,2.3,3,,0.5,4.5,4.9,1.4,0.0,2.4166666666666665,-2.9166666666666665,1.511904761904762,0.5,-3.9000000000000004,-3.0999999999999996,-2.483333333333334,-4.316666666666666,False,True,False,True,2.5,False,False,True,False,2.5,1.511904761904762
2016-03-14,2016-03-14,0,0.2,7.2,7.2,7.2,-0.2,0.2,6.2,7.7,-2.0,0.5,1,,0.0,0.2,4.1,-1.1,0.1,0.2452380952380951,-5.780952380952381,0.5214285714285715,0.2142857142857142,3.1000000000000005,1.3,-3.8547619047619044,-4.68095238095238,False,False,False,True,0.1,True,False,False,False,0.0,0.4214285714285715
2016-03-14,2016-03-15,1,-1.5,5.2,5.2,5.7,-2.7,-0.7,4.2,6.2,-4.5,0.3,1,,0.0,0.0,2.7,-0.5,0.0,0.0476190476190477,-5.857142857142857,0.6857142857142856,0.2142857142857142,2.5,-1.0,-2.6523809523809523,-5.357142857142857,False,False,False,True,0.0,True,False,False,False,0.0,0.6857142857142856
2016-03-14,2016-03-16,2,0.5,8.8,8.1,9.1,0.2,0.8,7.5,10.3,-0.5,1.2,1,,0.0,0.0,5.8,-0.1,0.0,-0.0976190476190475,-5.869047619047619,0.9571428571428572,0.2857142857142857,3.000000000000001,0.6,-5.897619047619047,-5.769047619047619,False,False,False,True,0.0,True,False,False,False,0.0,0.9571428571428572
2016-03-14,2016-03-17,3,-2.5,7.0,6.0,7.6,-3.8,-0.8,4.0,9.3,-6.2,1.0,2,,0.0,1.3,5.0,0.3,0.0,-0.1166666666666667,-5.716666666666667,1.0833333333333333,0.3571428571428571,2.0,-2.8,-5.116666666666667,-6.016666666666667,False,True,False,True,0.65,True,False,True,False,0.65,1.0833333333333333
2016-03-14,2016-03-18,4,-6.8,1.0,0.3,1.6,-7.5,-6.2,-1.4,5.0,-9.8,-4.8,3,,0.0,0.7,0.8,-5.7,2.1,0.1880952380952381,-5.4833333333333325,0.95,0.4047619047619047,0.19999999999999996,-1.0999999999999996,-0.611904761904762,0.21666666666666767,True,True,False,True,0.35,False,True,True,False,-1.75,-1.1500000000000001
2016-03-14,2016-03-19,5,-8.2,1.3,0.6,2.2,-9.2,-7.5,-1.5,5.3,-10.8,-6.0,3,,0.0,1.2,-1.0,-7.7,0.0,0.6071428571428571,-4.719047619047618,1.0714285714285714,0.5,2.3,-0.4999999999999991,1.6071428571428572,2.980952380952382,False,True,True,True,0.6,True,False,True,False,0.6,1.0714285714285714
2016-03-14,2016-03-20,6,-8.7,2.0,1.0,3.3,-9.7,-6.7,-0.3,8.3,-13.3,-0.5,3,,0.5,3.5,0.2,-7.4,0.1,1.2690476190476192,-3.926190476190477,1.0738095238095238,0.5,1.8,-1.299999999999999,1.0690476190476192,3.4738095238095235,False,True,True,True,2.0,False,False,True,False,1.9,0.9738095238095238
2016-03-14,2016-03-21,7,-8.7,2.0,1.0,2.8,-10.0,-6.4,-0.5,8.0,-15.2,0.5,3,,0.6,4.6,0.5,-6.1,1.8,1.4952380952380953,-3.538095238095239,1.061904761904762,0.5238095238095238,1.5,-2.5999999999999996,0.9952380952380953,2.561904761904761,False,True,False,True,2.5999999999999996,True,True,True,True,0.7999999999999996,-0.7380952380952381
2016-03-14,2016-03-22,8,-7.8,1.5,0.5,2.8,-10.2,-5.4,-0.3,8.0,-15.3,-0.8,3,,0.0,5.5,-0.9,-9.0,0.0,1.6428571428571428,-3.495238095238096,1.0261904761904763,0.5238095238095238,2.4,1.2000000000000002,2.5428571428571427,5.504761904761904,False,False,True,True,2.75,True,False,True,True,2.75,1.0261904761904763
2016-03-14,2016-03-23,9,-6.8,2.3,1.0,4.0,-9.2,-3.8,-1.3,10.3,-15.0,1.2,3,,0.6,4.8,0.2,-6.1,0.0,1.973809523809524,-3.5047619047619043,0.8595238095238096,0.4761904761904761,2.0999999999999996,-0.7000000000000002,1.773809523809524,2.5952380952380953,False,True,True,True,2.6999999999999997,False,False,True,False,2.6999999999999997,0.8595238095238096
2016-03-14,2016-03-24,10,-5.2,4.0,2.3,5.3,-7.8,-2.5,-0.5,8.6,-12.8,1.7,3,,0.5,4.4,1.2,-3.4,0.0,2.3238095238095244,-3.157142857142857,0.9904761904761904,0.4761904761904761,2.8,-1.8000000000000003,1.1238095238095245,0.24285714285714288,False,True,True,True,2.45,False,False,True,False,2.45,0.9904761904761904
2016-03-14,2016-03-25,11,-4.5,4.5,3.2,5.8,-7.0,-1.5,0.2,10.5,-13.0,2.2,3,,0.0,6.4,2.1,-0.4,0.8,2.521428571428572,-2.845238095238096,1.0333333333333332,0.5,2.4,-4.1,0.4214285714285717,-2.445238095238096,False,True,False,True,3.2,True,True,True,False,2.4000000000000004,0.23333333333333317
2016-03-14,2016-03-26,12,-3.7,5.0,4.0,6.6,-5.7,-1.7,1.5,10.6,-10.5,3.8,3,,0.8,4.4,3.4,0.2,0.0,2.595238095238095,-2.778571428571428,1.3714285714285714,0.4761904761904761,1.6,-3.9000000000000004,-0.804761904761905,-2.978571428571428,False,True,False,True,2.6,False,False,True,False,2.6,1.3714285714285714
2016-03-14,2016-03-27,13,-2.7,6.0,4.8,7.6,-5.0,-1.0,2.7,11.3,-10.3,4.2,3,,0.0,3.6,4.9,1.4,0.0,2.4166666666666665,-2.9166666666666665,1.511904761904762,0.5,1.0999999999999996,-4.1,-2.483333333333334,-4.316666666666666,True,True,False,True,1.8,True,False,True,False,1.8,1.511904761904762
2016-03-14,2016-03-28,14,-2.0,0.8,-0.5,1.5,-4.0,-1.0,-1.5,3.8,-6.5,0.3,2,,0.5,2.6,7.3,1.5,0.0,2.571428571428572,-2.738095238095238,1.4285714285714286,0.4761904761904761,-6.5,-3.5,-4.728571428571428,-4.238095238095238,False,False,False,False,1.55,False,False,True,False,1.55,1.4285714285714286
2016-03-26,2016-03-26,0,1.0,4.0,4.0,4.0,0.7,1.0,3.5,5.0,0.3,1.5,1,,1.4,1.5,3.4,0.2,0.0,2.595238095238095,-2.778571428571428,1.3714285714285714,0.4761904761904761,0.6000000000000001,0.8,-0.804761904761905,-2.978571428571428,False,False,False,False,1.45,False,False,True,False,1.45,1.3714285714285714
2016-03-26,2016-03-27,1,1.7,6.5,6.0,7.0,1.3,2.0,5.0,8.0,0.3,2.3,1,,0.0,0.0,4.9,1.4,0.0,2.4166666666666665,-2.9166666666666665,1.511904761904762,0.5,1.5999999999999996,0.30000000000000004,-2.483333333333334,-4.316666666666666,False,False,True,True,0.0,True,False,False,False,0.0,1.511904761904762
2016-03-26,2016-03-28,2,1.3,8.2,8.2,8.7,0.3,1.8,7.2,9.2,-1.5,2.5,1,,0.0,0.0,7.3,1.5,0.0,2.571428571428572,-2.738095238095238,1.4285714285714286,0.4761904761904761,0.8999999999999995,-0.19999999999999996,-4.728571428571428,-4.238095238095238,False,True,True,True,0.0,True,False,False,False,0.0,1.4285714285714286
2016-03-26,2016-03-29,3,0.5,8.0,7.5,8.7,-0.4,1.3,5.7,9.7,-1.9,2.3,2,,0.0,0.8,7.9,0.8,0.0,2.747619047619048,-2.635714285714286,1.3380952380952382,0.5,0.09999999999999964,-0.30000000000000004,-5.152380952380952,-3.435714285714286,True,True,True,True,0.4,True,False,True,False,0.4,1.3380952380952382
2016-03-26,2016-03-30,4,1.0,7.0,6.0,7.7,0.0,1.7,4.0,9.2,-1.8,2.8,2,,1.5,3.5,6.5,0.7,1.0,2.7761904761904765,-2.1666666666666665,1.6523809523809525,0.5238095238095238,0.5,0.30000000000000004,-3.7238095238095235,-2.8666666666666663,True,True,True,True,2.5,False,True,True,True,1.5,0.6523809523809525
2016-03-26,2016-03-31,5,0.8,7.5,6.2,8.2,-0.2,1.5,3.3,9.7,-1.8,3.2,3,,0.9,5.4,5.3,-0.9,0.0,2.773809523809524,-2.2809523809523813,1.788095238095238,0.5238095238095238,2.2,1.7000000000000002,-2.5261904761904757,-1.3809523809523814,False,True,False,True,3.1500000000000004,False,False,True,True,3.1500000000000004,1.788095238095238
2016-03-26,2016-04-01,6,-0.5,8.2,6.5,8.8,-1.5,0.5,3.8,10.8,-2.8,2.2,3,,0.0,4.4,5.2,-0.5,0.0,2.9761904761904763,-2.2333333333333334,1.6357142857142857,0.4285714285714285,2.999999999999999,0.0,-2.223809523809524,-1.7333333333333334,False,True,True,True,2.2,True,False,True,False,2.2,1.6357142857142857
2016-03-26,2016-04-02,7,-0.5,7.3,6.3,8.7,-1.5,0.5,4.0,12.0,-3.3,3.2,3,,0.0,7.8,6.9,-2.0,0.0,3.128571428571429,-2.0761904761904764,1.3714285714285717,0.4047619047619047,0.39999999999999947,1.5,-3.7714285714285714,-0.07619047619047636,True,True,False,True,3.9,True,False,True,False,3.9,1.3714285714285717
2016-03-26,2016-04-03,8,-0.7,6.7,5.7,8.3,-1.7,0.0,0.5,9.8,-4.8,2.2,3,,0.5,4.3,4.7,0.5,2.1,3.247619047619048,-1.6761904761904762,1.519047619047619,0.4761904761904761,2.0,-1.2,-1.452380952380952,-2.1761904761904765,False,True,False,True,2.4,True,True,True,False,0.2999999999999998,-0.5809523809523811
2016-03-26,2016-04-04,9,-0.3,6.5,5.5,7.3,-1.0,0.7,4.2,13.2,-6.3,3.0,3,,0.0,0.9,4.0,-1.6,0.0,3.419047619047619,-1.3833333333333333,1.5452380952380953,0.4523809523809524,2.5,1.3,-0.5809523809523811,0.21666666666666679,False,False,False,True,0.45,True,False,True,False,0.45,1.5452380952380953
2016-03-26,2016-04-05,10,-0.3,7.8,6.5,8.8,-1.0,0.7,4.2,12.3,-7.2,3.3,3,,0.0,1.4,5.7,-0.3,0.9,3.621428571428571,-1.2023809523809523,1.4261904761904762,0.3809523809523809,2.0999999999999996,0.0,-2.078571428571429,-0.9023809523809523,False,True,True,True,0.7,True,True,True,False,-0.20000000000000007,0.5261904761904762
2016-03-26,2016-04-06,11,0.2,8.2,6.8,9.3,-0.8,1.5,4.8,14.0,-5.2,4.2,3,,0.0,5.0,10.4,2.8,3.9,3.8571428571428577,-1.476190476190476,1.0,0.3333333333333333,-2.200000000000001,-2.5999999999999996,-6.542857142857143,-4.276190476190476,False,True,False,True,2.5,True,True,True,False,-1.4,-2.9
2016-03-26,2016-04-07,12,0.5,8.7,7.7,10.3,-0.2,1.8,4.0,14.3,-1.8,4.5,3,,0.0,3.4,9.3,3.3,1.1,4.159523809523809,-1.2285714285714284,0.6952380952380953,0.2619047619047619,-0.6000000000000014,-2.8,-5.140476190476192,-4.5285714285714285,True,True,False,True,1.7,True,True,True,False,0.5999999999999999,-0.40476190476190477
2016-03-26,2016-04-08,13,0.2,8.5,7.2,10.2,-0.5,1.2,4.5,16.0,-2.5,6.4,3,,0.0,4.1,7.2,2.7,0.0,4.466666666666667,-0.8119047619047618,0.7761904761904762,0.3095238095238095,1.2999999999999998,-2.5,-2.7333333333333334,-3.511904761904762,True,True,False,True,2.05,True,False,True,False,2.05,0.7761904761904762
2016-03-26,2016-04-09,14,1.2,4.7,2.5,6.3,0.0,2.0,1.5,8.3,-2.0,4.3,3,,0.0,6.9,5.4,1.9,1.6,4.79047619047619,-0.5000000000000001,0.7904761904761906,0.2857142857142857,-0.7000000000000002,-0.7,-0.60952380952381,-2.4,True,True,True,True,3.45,True,True,True,False,1.85,-0.8095238095238095
2016-04-08,2016-04-08,0,2.0,9.8,9.7,10.2,1.7,2.3,9.2,10.8,0.3,2.8,1,,0.0,0.2,7.2,2.7,0.0,4.466666666666667,-0.8119047619047618,0.7761904761904762,0.3095238095238095,2.6000000000000005,-0.7000000000000002,-2.7333333333333334,-3.511904761904762,False,False,False,True,0.1,True,False,False,False,0.1,0.7761904761904762
2016-04-08,2016-04-09,1,-0.7,9.5,9.2,9.8,-1.2,0.0,7.7,10.2,-1.8,1.2,1,,0.0,0.7,5.4,1.9,1.6,4.79047619047619,-0.5000000000000001,0.7904761904761906,0.2857142857142857,4.1,-2.5999999999999996,-0.60952380952381,-2.4,False,False,False,False,0.35,False,True,True,False,-1.25,-0.8095238095238095
2016-04-08,2016-04-10,2,-1.0,11.7,11.2,12.0,-1.3,-0.3,10.4,13.8,-2.0,1.3,2,,0.0,0.1,8.4,-0.3,0.0,5.2333333333333325,-0.280952380952381,0.5809523809523809,0.2142857142857142,3.299999999999999,-0.7,-3.166666666666668,0.01904761904761898,False,False,True,True,0.05,True,False,False,False,0.05,0.5809523809523809
2016-04-08,2016-04-11,3,0.7,11.7,10.8,12.0,-0.2,1.3,10.0,13.4,-1.2,2.3,2,,0.0,0.1,9.2,0.8,0.0,5.535714285714287,-0.2190476190476191,0.75,0.238095238095238,2.5,-0.10000000000000009,-3.664285714285712,-1.0190476190476192,False,False,True,True,0.05,True,False,False,False,0.05,0.75
2016-04-08,2016-04-12,4,0.0,10.7,9.7,11.8,-0.7,0.7,6.5,13.4,-1.3,2.8,3,,0.0,1.2,8.4,-0.6,0.0,5.914285714285715,0.2142857142857142,0.9452380952380952,0.3095238095238095,2.299999999999999,0.6,-2.4857142857142858,0.8142857142857142,False,True,True,True,0.6,True,False,True,False,0.6,0.9452380952380952
2016-04-08,2016-04-13,5,-0.2,10.4,8.7,11.0,-0.8,0.8,5.5,12.5,-2.7,1.8,3,,0.0,2.2,10.1,-1.5,0.0,6.25,0.6738095238095239,1.1285714285714288,0.3809523809523809,0.3000000000000007,1.3,-3.8499999999999996,2.173809523809524,True,True,False,True,1.1,True,False,True,False,1.1,1.1285714285714288
2016-04-08,2016-04-14,6,-0.5,9.8,8.2,10.7,-1.7,0.8,4.3,13.7,-3.5,3.8,3,,0.0,7.7,4.3,0.1,0.0,6.547619047619047,0.988095238095238,1.35,0.4285714285714285,5.500000000000001,-0.6,2.2476190476190467,0.888095238095238,False,True,True,True,3.85,True,False,True,False,3.85,1.35
2016-04-08,2016-04-15,7,0.8,9.8,8.0,10.8,-0.5,2.4,3.8,15.0,-2.2,4.9,3,,0.0,6.8,5.8,-0.7,0.0,6.754761904761903,0.926190476190476,1.288095238095238,0.4047619047619047,4.000000000000001,1.5,0.9547619047619031,1.626190476190476,False,True,False,True,3.4,True,False,True,False,3.4,1.288095238095238
2016-04-08,2016-04-16,8,0.8,10.4,9.2,11.7,-0.7,2.4,5.8,13.4,-2.8,4.3,3,,0.0,4.3,10.6,1.4,0.2,7.042857142857143,0.7261904761904762,1.1023809523809522,0.4285714285714285,-0.1999999999999993,-0.5999999999999999,-3.557142857142857,-0.6738095238095237,True,True,True,True,2.15,True,False,True,False,1.95,0.9023809523809523
2016-04-08,2016-04-17,9,1.3,10.4,9.0,11.4,0.2,2.2,6.4,16.5,-2.3,4.2,3,,0.0,3.7,8.0,4.4,4.8,7.502380952380951,0.7119047619047619,1.3523809523809525,0.4285714285714285,2.4000000000000004,-3.1000000000000005,-0.4976190476190494,-3.6880952380952383,False,True,False,False,1.85,False,True,True,False,-2.9499999999999997,-3.4476190476190474
2016-04-08,2016-04-18,10,1.7,12.5,10.8,14.2,0.7,2.5,7.5,18.5,-1.3,4.8,3,,0.0,5.2,8.1,3.2,1.3,8.011904761904761,1.0500000000000005,1.4214285714285713,0.4285714285714285,4.4,-1.5000000000000002,-0.08809523809523867,-2.1499999999999995,False,True,False,True,2.6,True,True,True,False,1.3,0.12142857142857122
2016-04-08,2016-04-19,11,2.0,12.5,10.8,14.2,0.7,3.0,7.5,17.4,-1.8,5.3,3,,0.0,4.6,7.0,2.9,4.7,8.35,1.1523809523809525,1.3785714285714283,0.4285714285714285,5.5,-0.8999999999999999,1.3499999999999996,-1.7476190476190474,False,False,True,True,2.3,False,True,True,False,-2.4000000000000004,-3.321428571428572
2016-04-08,2016-04-20,12,1.7,12.5,10.8,14.5,0.3,3.3,8.2,20.2,-1.7,6.5,3,,0.0,3.5,6.8,1.9,0.6,8.697619047619046,1.295238095238095,1.3285714285714283,0.4285714285714285,5.7,-0.19999999999999996,1.8976190476190462,-0.6047619047619048,False,False,True,True,1.75,True,True,True,False,1.15,0.7285714285714283
2016-04-08,2016-04-21,13,1.3,12.2,10.8,13.5,0.0,3.0,7.8,18.8,-2.5,6.8,3,,0.0,5.5,8.4,1.1,0.0,9.140476190476187,1.2714285714285711,1.0690476190476192,0.4047619047619047,3.799999999999999,0.19999999999999996,0.740476190476187,0.17142857142857104,False,True,True,True,2.75,True,False,True,False,2.75,1.0690476190476192
